tweet_id,img_num,breed,timestamp,rating_numerator,rating_denominator,name,dog_nickname,favorite_count,retweet_count
825535076884762624,1,Rottweiler,2017-01-29 02:44:34,14,10,none,none,53798,16299
825829644528148480,2,Great_Pyrenees,2017-01-29 22:15:05,12,10,Toby,none,11983,2323
826115272272650244,1,golden_retriever,2017-01-30 17:10:04,13,10,Ike,none,14688,2853
826204788643753985,2,Labrador_retriever,2017-01-30 23:05:46,13,10,Dew,doggo,4582,855
826240494070030336,1,French_bulldog,2017-01-31 01:27:39,11,10,AlbanianStreetMoose,none,12494,2409
826476773533745153,1,German_shepherd,2017-01-31 17:06:32,12,10,Pilot,doggo,17309,3880
826598365270007810,1,French_bulldog,2017-02-01 01:09:42,13,10,Pawnd,none,9414,2172
826848821049180160,4,Great_Pyrenees,2017-02-01 17:44:55,13,10,Cupid,doggo,33918,9302
826958653328592898,1,golden_retriever,2017-02-02 01:01:21,12,10,Loki,none,20248,4590
827199976799354881,4,Great_Dane,2017-02-02 17:00:17,13,10,Charlie,none,9968,2053
827324948884643840,1,golden_retriever,2017-02-03 01:16:53,12,10,Ralphie,none,14902,2797
827600520311402496,1,Pembroke,2017-02-03 19:31:54,13,10,Tucker,none,7042,863
827653905312006145,1,collie,2017-02-03 23:04:02,12,10,Boots,none,14543,2787
827933404142436356,2,German_shepherd,2017-02-04 17:34:40,12,10,Kona,none,18777,4808
828011680017821696,1,American_Staffordshire_terrier,2017-02-04 22:45:42,11,10,Brutu,none,9747,1981
828372645993398273,1,malamute,2017-02-05 22:40:03,12,10,AlexanderHamilpup,none,11836,2720
828376505180889089,1,American_Staffordshire_terrier,2017-02-05 22:55:23,13,10,Beebop,none,6969,990
828381636999917570,1,Bedlington_terrier,2017-02-05 23:15:47,14,10,Doobert,none,11827,2054
828408677031882754,1,Weimaraner,2017-02-06 01:03:14,12,10,Bear,none,7227,1182
828409743546925057,1,toy_poodle,2017-02-06 01:07:28,12,10,MuttRyan,none,6027,1078
828650029636317184,1,golden_retriever,2017-02-06 17:02:17,14,10,Grace,none,8925,1232
828708714936930305,1,Mexican_hairless,2017-02-06 20:55:28,10,10,Fiona,none,34134,10285
828770345708580865,1,Chesapeake_Bay_retriever,2017-02-07 01:00:22,13,10,Alfie,none,24009,5378
829011960981237760,2,boxer,2017-02-07 17:00:28,13,10,Dexter,none,50142,15049
829141528400556032,2,golden_retriever,2017-02-08 01:35:19,12,10,Malcolm,none,22849,6742
829449946868879360,1,Labrador_retriever,2017-02-08 22:00:52,11,10,none,none,9842,1854
829501995190984704,1,French_bulldog,2017-02-09 01:27:41,12,10,Leo,none,29803,9740
829861396166877184,1,Border_terrier,2017-02-10 01:15:49,12,10,Mia,none,11476,1789
830097400375152640,4,toy_poodle,2017-02-10 16:53:37,13,10,Samson,none,9130,2685
830583320585068544,1,Labrador_retriever,2017-02-12 01:04:29,13,10,Lilly,none,62228,15363
830956169170665475,1,kuvasz,2017-02-13 01:46:03,12,10,Reggie,none,7480,1373
831262627380748289,1,cocker_spaniel,2017-02-13 22:03:49,12,10,Tucker,none,11114,1883
831309418084069378,1,Doberman,2017-02-14 01:09:44,12,10,Scooter,none,11056,2256
831315979191906304,4,briard,2017-02-14 01:35:49,13,10,WKCDogShow,pupper,6160,1035
831322785565769729,1,Old_English_sheepdog,2017-02-14 02:02:51,12,10,Pete,none,8730,1437
831552930092285952,1,Chihuahua,2017-02-14 17:17:22,13,10,Dutch,none,8437,2152
831650051525054464,1,Eskimo_dog,2017-02-14 23:43:18,13,10,Blue,none,6660,1782
831670449226514432,1,Pembroke,2017-02-15 01:04:21,13,10,Daisy,none,9764,1684
831911600680497154,4,bloodhound,2017-02-15 17:02:36,14,10,Kuyu,none,25757,5954
831939777352105988,1,Pomeranian,2017-02-15 18:54:34,12,10,Emanuel,none,22408,5640
832032802820481025,1,whippet,2017-02-16 01:04:13,12,10,Miguel,doggo,16726,4291
832273440279240704,1,Pembroke,2017-02-16 17:00:25,14,10,Smiley,doggo,10629,2139
832369877331693569,1,kelpie,2017-02-16 23:23:38,11,10,Charlie,none,16031,2912
832397543355072512,1,Pekinese,2017-02-17 01:13:34,12,10,Eevee,none,11215,2034
832636094638288896,1,Eskimo_dog,2017-02-17 17:01:29,12,10,none,none,14855,2552
832757312314028032,2,Cardigan,2017-02-18 01:03:09,13,10,Willow,none,15822,3312
832998151111966721,1,boxer,2017-02-18 17:00:10,13,10,Rhino,doggo,12390,2006
833124694597443584,3,Cardigan,2017-02-19 01:23:00,12,10,Gidget,none,18943,4430
833479644947025920,3,golden_retriever,2017-02-20 00:53:27,13,10,Poppy,none,13974,1882
833722901757046785,1,West_Highland_white_terrier,2017-02-20 17:00:04,13,10,Bronte,none,19618,2989
833826103416520705,1,Chihuahua,2017-02-20 23:50:09,13,10,Charlie,none,17037,3482
833863086058651648,1,kuvasz,2017-02-21 02:17:06,12,10,Bentley,none,12589,2202
834086379323871233,1,Labrador_retriever,2017-02-21 17:04:24,12,10,Lipton,none,12203,2036
834209720923721728,1,golden_retriever,2017-02-22 01:14:30,12,10,Wilson,none,19193,4316
834458053273591808,1,Rhodesian_ridgeback,2017-02-22 17:41:18,12,10,Cheste,none,9009,1543
834574053763584002,1,golden_retriever,2017-02-23 01:22:14,13,10,Sneaky,doggo,12772,2308
834786237630337024,1,Border_terrier,2017-02-23 15:25:23,13,10,Tobi,none,20167,5101
834931633769889797,1,soft-coated_wheaten_terrier,2017-02-24 01:03:08,12,10,Tucker,none,10071,1486
835152434251116546,3,American_Staffordshire_terrier,2017-02-24 15:40:31,0,10,none,none,20874,2755
835172783151792128,2,Border_collie,2017-02-24 17:01:22,12,10,TonguedHousePanda,none,24508,5283
835264098648616962,2,Chesapeake_Bay_retriever,2017-02-24 23:04:14,12,10,Lola,none,7208,1539
835297930240217089,1,Rottweiler,2017-02-25 01:18:40,12,10,Ash,none,15396,2733
835574547218894849,1,Staffordshire_bullterrier,2017-02-25 19:37:50,11,10,Eli,none,16604,3291
836001077879255040,4,Samoyed,2017-02-26 23:52:43,13,10,Atlas,none,17850,3877
836260088725786625,1,borzoi,2017-02-27 17:01:56,13,10,Lucy,none,19909,3971
836753516572119041,1,schipperke,2017-03-01 01:42:39,12,10,Meera,doggo,18065,4254
836989968035819520,1,toy_poodle,2017-03-01 17:22:13,12,10,Mookie,none,11919,2107
837110210464448512,1,Siberian_husky,2017-03-02 01:20:01,13,10,Clark,pupper,15042,2173
837471256429613056,1,Norwegian_elkhound,2017-03-03 01:14:41,12,10,none,none,11960,2058
837820167694528512,1,golden_retriever,2017-03-04 00:21:08,12,10,none,pupper,31758,7133
838083903487373313,2,chow,2017-03-04 17:49:08,13,10,Daisy,none,16420,2831
838476387338051585,3,Great_Pyrenees,2017-03-05 19:48:43,13,10,Stanley,none,20906,4330
838561493054533637,1,kelpie,2017-03-06 01:26:54,13,10,Walter,none,10217,1229
838921590096166913,1,Border_terrier,2017-03-07 01:17:48,13,10,Arlo,none,10383,1852
839239871831150596,3,Leonberg,2017-03-07 22:22:32,13,10,Odie,none,25178,5917
839549326359670784,1,Norwich_terrier,2017-03-08 18:52:12,12,10,Winston,none,25510,7047
839990271299457024,2,Staffordshire_bullterrier,2017-03-10 00:04:21,13,10,MeetSojourner,none,12505,2063
840268004936019968,3,Chesapeake_Bay_retriever,2017-03-10 18:27:58,12,10,Monty,none,17833,5202
840632337062862849,1,golden_retriever,2017-03-11 18:35:42,12,10,Maddi,none,8399,1618
841077006473256960,1,Brittany_spaniel,2017-03-13 00:02:39,12,10,Dawn,none,21294,4877
841314665196081154,1,Afghan_hound,2017-03-13 15:47:01,13,10,Max,none,14702,4221
841439858740625411,3,Labrador_retriever,2017-03-14 00:04:30,14,10,none,none,11689,3303
841680585030541313,1,Chihuahua,2017-03-14 16:01:03,12,10,Penny,none,23985,7135
842115215311396866,1,chow,2017-03-15 20:48:07,12,10,Bentley,none,12996,2754
842163532590374912,2,French_bulldog,2017-03-16 00:00:07,12,10,George,none,22663,5245
842535590457499648,1,Pembroke,2017-03-17 00:38:32,13,10,Winnie,none,16865,3163
842765311967449089,1,Labrador_retriever,2017-03-17 15:51:22,12,10,Indie,none,6279,1175
842846295480000512,1,Labrador_retriever,2017-03-17 21:13:10,13,10,Charlie,none,14183,3311
843235543001513987,1,Pembroke,2017-03-18 22:59:54,13,10,Tycho,none,19909,5383
843604394117681152,1,Labrador_retriever,2017-03-19 23:25:35,11,10,Hank,none,15654,2475
843856843873095681,1,Labrador_retriever,2017-03-20 16:08:44,12,10,Sadi,none,19902,4160
844223788422217728,1,Labrador_retriever,2017-03-21 16:26:50,12,10,Margo,none,12664,1985
844973813909606400,1,Labrador_retriever,2017-03-23 18:07:10,12,10,Brady,none,13896,2840
845306882940190720,1,Irish_water_spaniel,2017-03-24 16:10:40,12,10,Pickles,none,21560,4844
845397057150107648,1,Dandie_Dinmont,2017-03-24 22:08:59,13,10,Mimosa,doggo,7070,1616
845812042753855489,1,Samoyed,2017-03-26 01:38:00,13,10,none,none,26920,7842
846042936437604353,1,golden_retriever,2017-03-26 16:55:29,12,10,Jarvis,none,14770,2581
846153765933735936,1,giant_schnauzer,2017-03-27 00:15:53,13,10,Vixen,none,28998,8146
846514051647705089,2,golden_retriever,2017-03-28 00:07:32,13,10,Barney,none,41060,10342
846874817362120707,2,Shetland_sheepdog,2017-03-29 00:01:05,13,10,Tuck,none,18568,3540
847116187444137987,1,American_Staffordshire_terrier,2017-03-29 16:00:12,11,10,Unbelievable,none,19824,2868
847157206088847362,2,Staffordshire_bullterrier,2017-03-29 18:43:12,11,10,Daisy,none,18332,5242
847251039262605312,1,Airedale,2017-03-30 00:56:03,12,10,Furzey,none,18919,3907
847606175596138505,1,Cardigan,2017-03-31 00:27:14,12,10,Cannon,none,17309,3075
847842811428974592,1,Bernese_mountain_dog,2017-03-31 16:07:33,12,10,Rontu,none,4997,1186
848212111729840128,1,Bedlington_terrier,2017-04-01 16:35:01,6,10,Jerry,none,14997,2711
848324959059550208,1,malamute,2017-04-02 00:03:26,12,10,Odin,none,22766,4141
849412302885593088,4,schipperke,2017-04-05 00:04:08,12,10,Noosh,none,14638,2820
849776966551130114,2,Chihuahua,2017-04-06 00:13:11,12,10,none,none,27847,6794
850019790995546112,3,Shetland_sheepdog,2017-04-06 16:18:05,12,10,Boomer,none,18714,4354
850145622816686080,2,kelpie,2017-04-07 00:38:06,11,10,Riley,none,14992,3384
850380195714523136,1,Yorkshire_terrier,2017-04-07 16:10:12,13,10,Leo,none,12039,2324
850753642995093505,1,pug,2017-04-08 16:54:09,11,10,Kyle,none,28054,8051
851224888060895234,3,standard_poodle,2017-04-10 00:06:42,13,10,Snoop,none,18982,5156
851591660324737024,1,Cardigan,2017-04-11 00:24:08,11,10,none,none,14918,3117
852189679701164033,1,Bernese_mountain_dog,2017-04-12 16:00:27,12,10,none,none,10548,1414
852553447878664193,1,bloodhound,2017-04-13 16:05:56,13,10,Jarod,none,14840,3099
852672615818899456,1,golden_retriever,2017-04-13 23:59:28,12,10,Aspen,none,13606,1903
852912242202992640,1,Great_Dane,2017-04-14 15:51:39,12,10,Benny,none,8225,1590
853639147608842240,1,German_shepherd,2017-04-16 16:00:07,13,10,none,none,31436,8833
853760880890318849,1,miniature_pinscher,2017-04-17 00:03:50,12,10,Alice,none,25990,5102
854010172552949760,1,English_springer,2017-04-17 16:34:26,11,10,Canadian,none,14791,2783
854120357044912130,4,black-and-tan_coonhound,2017-04-17 23:52:16,14,10,Cooper,pupper,29112,6569
854365224396361728,1,Pembroke,2017-04-18 16:05:17,13,10,Einstein,none,17146,4132
854482394044301312,1,Chihuahua,2017-04-18 23:50:52,13,10,Arya,none,26489,5998
854732716440526848,1,Pembroke,2017-04-19 16:25:34,12,10,Marlee,none,20616,5324
855459453768019968,2,Blenheim_spaniel,2017-04-21 16:33:22,12,10,Guys,none,27016,7280
855851453814013952,1,flat-coated_retriever,2017-04-22 18:31:02,13,10,none,doggo,41806,16076
856282028240666624,4,Chihuahua,2017-04-23 23:01:59,14,10,Cermet,none,25137,5563
856543823941562368,1,Boston_bull,2017-04-24 16:22:16,12,10,Callie,none,14784,2535
857029823797047296,2,golden_retriever,2017-04-26 00:33:27,12,10,Zeke,none,16984,3471
857263160327368704,1,Samoyed,2017-04-26 16:00:39,13,10,Oscar,none,18191,3958
857393404942143489,3,malamute,2017-04-27 00:38:11,13,10,Meeko,none,5289,1437
857746408056729600,1,Labrador_retriever,2017-04-28 00:00:54,13,10,Thor,none,30699,9311
857989990357356544,1,French_bulldog,2017-04-28 16:08:49,12,10,Rosie,none,14436,2259
858107933456039936,1,golden_retriever,2017-04-28 23:57:28,12,10,Wyatt,none,14179,2532
858471635011153920,1,Pembroke,2017-04-30 00:02:42,13,10,Sophie,none,19412,4240
858843525470990336,1,golden_retriever,2017-05-01 00:40:27,13,10,Puppollock,doggo,14076,3018
859196978902773760,1,malamute,2017-05-02 00:04:57,12,10,none,none,80282,26168
859607811541651456,1,golden_retriever,2017-05-03 03:17:27,13,10,Sorry,none,16784,1359
859851578198683649,4,Labrador_retriever,2017-05-03 19:26:06,13,10,Trooper,none,13943,3057
859924526012018688,1,French_bulldog,2017-05-04 00:15:58,12,10,Milky,none,17563,3572
860524505164394496,1,Bedlington_terrier,2017-05-05 16:00:04,13,10,Carl,none,21183,4583
860563773140209665,1,Cardigan,2017-05-05 18:36:06,13,10,Lorenzo,none,6695,1849
861005113778896900,1,German_shepherd,2017-05-06 23:49:50,12,10,Burt,none,14933,3319
861288531465048066,1,Bouvier_des_Flandres,2017-05-07 18:36:02,13,10,WANT,none,15288,3574
861383897657036800,1,Cardigan,2017-05-08 00:54:59,13,10,Hobbes,none,32154,9225
862096992088072192,2,chow,2017-05-10 00:08:34,13,10,none,none,65944,19897
862722525377298433,1,basset,2017-05-11 17:34:13,11,10,Dave,none,15284,3073
862831371563274240,2,Australian_terrier,2017-05-12 00:46:44,13,10,Zooey,none,17171,4442
863062471531167744,2,French_bulldog,2017-05-12 16:05:02,13,10,Quinn,none,7497,2084
863432100342583297,1,Staffordshire_bullterrier,2017-05-13 16:33:49,12,10,Belle,none,21220,4542
863553081350529029,1,Eskimo_dog,2017-05-14 00:34:33,13,10,Neptune,none,13624,3610
864197398364647424,4,golden_retriever,2017-05-15 19:14:50,13,10,Paisley,none,26540,7554
864279568663928832,1,bull_mastiff,2017-05-16 00:41:21,12,10,Meatball,none,13025,2570
865006731092295680,1,Pembroke,2017-05-18 00:50:50,13,10,Hawaiian,none,24936,6632
865359393868664832,2,Chesapeake_Bay_retriever,2017-05-19 00:12:11,13,10,Sammy,none,23481,4269
865718153858494464,1,golden_retriever,2017-05-19 23:57:46,13,10,Boomer,none,22835,4813
866334964761202691,1,Samoyed,2017-05-21 16:48:45,12,10,Coco,none,46394,12157
866450705531457537,2,French_bulldog,2017-05-22 00:28:40,13,10,Jamesy,pupper,108463,30049
866686824827068416,1,flat-coated_retriever,2017-05-22 16:06:55,12,10,Lili,none,17051,2953
867051520902168576,1,Samoyed,2017-05-23 16:16:06,13,10,none,none,28598,6754
867421006826221569,1,Eskimo_dog,2017-05-24 16:44:18,12,10,Shikha,puppo,14293,2109
867774946302451713,2,Border_collie,2017-05-25 16:10:44,13,10,Harold,none,30155,6228
867900495410671616,1,Labrador_retriever,2017-05-26 00:29:37,12,10,Pixar,none,21513,3554
868552278524837888,1,whippet,2017-05-27 19:39:34,12,10,Cooper,none,8926,1742
868622495443632128,1,Labrador_retriever,2017-05-28 00:18:35,13,10,none,none,23538,4442
868880397819494401,1,French_bulldog,2017-05-28 17:23:24,14,10,Walter,none,57682,12199
869227993411051520,1,Pembroke,2017-05-29 16:24:37,13,10,Gizmo,none,18078,3185
869596645499047938,1,Chihuahua,2017-05-30 16:49:31,12,10,Scout,doggo,14127,2627
869702957897576449,1,Pembroke,2017-05-30 23:51:58,13,10,Stanley,none,24958,5361
869772420881756160,1,Pembroke,2017-05-31 04:27:59,13,10,Dewey,none,37882,8657
870308999962521604,2,Greater_Swiss_Mountain_dog,2017-06-01 16:00:09,13,10,Rumble,none,19411,3534
870374049280663552,1,golden_retriever,2017-06-01 20:18:38,13,10,Zoey,none,73693,22650
870656317836468226,4,Pembroke,2017-06-02 15:00:16,13,10,ACL,none,10850,2189
871032628920680449,1,kelpie,2017-06-03 15:55:36,13,10,Boomer,none,20085,3213
871515927908634625,2,komondor,2017-06-04 23:56:03,12,10,Napolean,doggo,17842,2924
871762521631449091,2,Labrador_retriever,2017-06-05 16:15:56,12,10,Needs,pupper,17794,2956
871879754684805121,1,Shetland_sheepdog,2017-06-06 00:01:46,13,10,Lassie,none,32957,9206
872122724285648897,1,pug,2017-06-06 16:07:15,12,10,none,none,30091,6800
872486979161796608,1,Pembroke,2017-06-07 16:14:40,12,10,Dogs,none,35960,7682
872620804844003328,1,cocker_spaniel,2017-06-08 01:06:27,13,10,Monkey,none,18263,3059
872820683541237760,3,pug,2017-06-08 14:20:41,13,10,none,none,13010,3156
872967104147763200,2,Labrador_retriever,2017-06-09 00:02:31,12,10,none,doggo,23967,4545
873213775632977920,1,vizsla,2017-06-09 16:22:42,12,10,Sierra,none,6298,1326
873580283840344065,1,Newfoundland,2017-06-10 16:39:04,13,10,SaskatoonBlackBears,none,21304,3332
874012996292530176,2,Cardigan,2017-06-11 21:18:31,13,10,Sebastian,puppo,30013,8548
874296783580663808,1,cocker_spaniel,2017-06-12 16:06:11,13,10,Jed,pupper,22863,3469
874680097055178752,1,Labrador_retriever,2017-06-13 17:29:20,12,10,Cash,none,24505,3905
875021211251597312,2,West_Highland_white_terrier,2017-06-14 16:04:48,12,10,Guys,none,22481,3953
875144289856114688,1,Siberian_husky,2017-06-15 00:13:52,13,10,Nugge,none,19360,4131
875747767867523072,1,Labrador_retriever,2017-06-16 16:11:53,13,10,Goose,none,22016,3562
876120275196170240,1,Bernese_mountain_dog,2017-06-17 16:52:05,13,10,Venti,none,24599,3888
876484053909872640,1,golden_retriever,2017-06-18 16:57:37,13,10,Benedict,none,16501,1989
876838120628539392,1,bloodhound,2017-06-19 16:24:33,12,10,Ginger,pupper,18149,2794
877201837425926144,1,Pembroke,2017-06-20 16:29:50,12,10,none,none,23785,4602
877316821321428993,1,Saluki,2017-06-21 00:06:44,13,10,Dante,none,24064,4320
877556246731214848,1,basset,2017-06-21 15:58:08,12,10,Penny,none,19827,3150
877736472329191424,2,Chesapeake_Bay_retriever,2017-06-22 03:54:17,13,10,Aja,none,69021,15730
878057613040115712,1,French_bulldog,2017-06-23 01:10:23,14,10,Emmy,none,36995,5709
878281511006478336,1,basset,2017-06-23 16:00:04,13,10,Shadow,none,6751,1068
878776093423087618,2,Italian_greyhound,2017-06-25 00:45:22,13,10,Snoopy,none,17079,3418
879008229531029506,1,vizsla,2017-06-25 16:07:47,13,10,Beau,none,16718,2230
879376492567855104,1,Labrador_retriever,2017-06-26 16:31:08,12,10,JackAKAStephenFurry,none,14802,2634
879415818425184262,1,English_springer,2017-06-26 19:07:24,13,10,Duddles,none,92471,37251
879492040517615616,1,German_short-haired_pointer,2017-06-27 00:10:17,12,10,Bailey,none,20620,2618
879862464715927552,3,basset,2017-06-28 00:42:13,13,10,Romeo,none,19629,2913
880221127280381952,1,Chihuahua,2017-06-29 00:27:25,12,10,Jesse,none,23573,3447
880465832366813184,1,golden_retriever,2017-06-29 16:39:47,12,10,Bella,none,24901,5191
880872448815771648,1,Pembroke,2017-06-30 19:35:32,12,10,Dogs,none,18634,3190
881536004380872706,1,Samoyed,2017-07-02 15:32:16,14,10,none,pupper,43271,13344
881666595344535552,1,Saluki,2017-07-03 00:11:11,13,10,none,none,44374,8910
881906580714921986,1,Weimaraner,2017-07-03 16:04:48,12,10,Rey,none,21359,2840
882045870035918850,1,golden_retriever,2017-07-04 01:18:17,13,10,Koko,none,25604,4066
882268110199369728,1,golden_retriever,2017-07-04 16:01:23,13,10,Alfy,none,39005,9581
882627270321602560,1,Pembroke,2017-07-05 15:48:34,13,10,Stanley,none,24498,5040
882762694511734784,1,Labrador_retriever,2017-07-06 00:46:41,12,10,none,none,24670,4074
882992080364220416,1,Eskimo_dog,2017-07-06 15:58:11,13,10,Rusty,none,20908,3229
883360690899218434,1,chow,2017-07-07 16:22:55,13,10,Grizzwald,floofer,19869,3060
883482846933004288,1,golden_retriever,2017-07-08 00:28:19,5,10,Bella,none,40030,8220
883838122936631299,1,Doberman,2017-07-09 00:00:04,12,10,Noah,none,19083,2849
884162670584377345,1,German_shepherd,2017-07-09 21:29:42,12,10,Yogi,doggo,17866,2492
884441805382717440,1,Pembroke,2017-07-10 15:58:53,14,10,Pup,none,23776,4775
884562892145688576,1,pug,2017-07-11 00:00:02,13,10,Kevin,none,21231,3895
884876753390489601,1,chow,2017-07-11 20:47:12,13,10,Lola,none,24298,4639
884925521741709313,1,Italian_greyhound,2017-07-12 00:01:00,12,10,Earl,none,66876,14939
885167619883638784,4,malamute,2017-07-12 16:03:00,13,10,none,none,19164,3652
885528943205470208,1,pug,2017-07-13 15:58:47,13,10,Maisey,none,31469,5306
885984800019947520,1,Blenheim_spaniel,2017-07-14 22:10:11,12,10,Viewer,none,28485,5589
886258384151887873,1,pug,2017-07-15 16:17:19,13,10,Waffles,none,24436,5252
886366144734445568,1,French_bulldog,2017-07-15 23:25:31,12,10,Roscoe,pupper,18481,2613
886736880519319552,1,kuvasz,2017-07-16 23:58:41,13,10,Mingus,none,10457,2615
886983233522544640,2,Chihuahua,2017-07-17 16:17:36,13,10,none,none,30238,6286
887101392804085760,1,Samoyed,2017-07-18 00:07:08,12,10,JubilantAntarctic,none,26870,4968
887343217045368832,1,Mexican_hairless,2017-07-18 16:08:03,13,10,none,none,29480,8774
887473957103951883,2,Pembroke,2017-07-19 00:47:34,13,10,Canela,none,59961,14952
887705289381826560,1,basset,2017-07-19 16:06:48,13,10,Jeffrey,none,26498,4514
888078434458587136,1,French_bulldog,2017-07-20 16:49:33,12,10,Gerald,none,19090,2884
888554962724278272,3,Siberian_husky,2017-07-22 00:23:06,13,10,Ralphus,none,17245,2862
888804989199671297,1,golden_retriever,2017-07-22 16:56:37,13,10,Zeke,none,22363,3511
888917238123831296,1,golden_retriever,2017-07-23 00:22:39,12,10,Jim,none,25501,3742
889278841981685760,1,whippet,2017-07-24 00:19:32,13,10,Oliver,none,22020,4419
889531135344209921,1,golden_retriever,2017-07-24 17:02:04,13,10,Stuart,puppo,13308,1873
889638837579907072,1,French_bulldog,2017-07-25 00:10:02,12,10,none,none,23568,3700
889665388333682689,1,Pembroke,2017-07-25 01:55:32,13,10,none,puppo,41837,8301
889880896479866881,1,French_bulldog,2017-07-25 16:11:53,13,10,Bruno,none,24473,4140
890006608113172480,1,Samoyed,2017-07-26 00:31:25,13,10,Koda,none,26934,6112
890240255349198849,1,Pembroke,2017-07-26 15:59:51,14,10,Cassie,doggo,27836,6066
890609185150312448,1,Irish_terrier,2017-07-27 16:25:51,13,10,Zoey,none,24404,3604
890729181411237888,2,Pomeranian,2017-07-28 00:22:40,13,10,none,none,56640,15676
890971913173991426,1,Appenzeller,2017-07-28 16:27:12,13,10,Jax,none,10328,1646
891087950875897856,1,Chesapeake_Bay_retriever,2017-07-29 00:08:17,13,10,SouthAfrica,none,17740,2585
891327558926688256,2,basset,2017-07-29 16:00:24,12,10,Franklin,none,35137,7713
891689557279858688,1,Labrador_retriever,2017-07-30 15:58:51,13,10,Darla,none,36773,7190
891815181378084864,1,Chihuahua,2017-07-31 00:18:03,12,10,Archie,none,21969,3464
892177421306343426,1,Chihuahua,2017-08-01 00:17:27,13,10,none,none,29220,5272
